heart_rate,rmssd,sdnn,emotion
73,63,73,NORMAL
107,11,19,ANXIOUS
73,48,59,NORMAL
96,9,32,STRESSED
86,45,46,NORMAL
101,38,34,STRESSED
103,35,25,STRESSED
116,6,14,ANXIOUS
76,27,25,NORMAL
120,16,32,ANXIOUS
92,30,31,STRESSED
79,31,36,NORMAL
75,40,58,NORMAL
106,27,34,STRESSED
64,57,68,CALM
76,62,56,CALM
94,9,19,STRESSED
87,38,37,STRESSED
62,60,62,CALM
66,67,65,CALM
105,18,31,STRESSED
76,49,58,NORMAL
99,21,42,STRESSED
111,17,10,ANXIOUS
105,16,10,ANXIOUS
84,32,40,NORMAL
95,20,33,STRESSED
62,56,66,CALM
62,63,92,CALM
69,42,44,NORMAL
72,42,41,NORMAL
65,46,53,CALM
104,18,24,ANXIOUS
112,17,10,ANXIOUS
93,9,35,STRESSED
94,28,40,STRESSED
87,28,27,STRESSED
107,23,32,STRESSED
108,16,23,ANXIOUS
93,33,32,STRESSED
105,20,20,ANXIOUS
107,36,24,STRESSED
74,37,71,NORMAL
65,52,70,CALM
108,18,14,ANXIOUS
87,27,20,NORMAL
75,22,47,NORMAL
118,20,20,STRESSED
80,30,31,STRESSED
88,59,52,NORMAL
105,20,10,ANXIOUS
58,37,47,NORMAL
60,75,45,CALM
102,70,82,NORMAL
109,9,32,STRESSED
98,26,10,STRESSED
96,20,39,STRESSED
94,43,56,NORMAL
119,18,26,ANXIOUS
122,15,20,ANXIOUS
76,41,31,NORMAL
61,62,79,CALM
102,14,13,ANXIOUS
76,28,50,NORMAL
87,26,37,STRESSED
95,26,20,STRESSED
105,19,38,STRESSED
91,48,82,NORMAL
66,66,105,CALM
117,27,20,STRESSED
67,59,61,CALM
107,29,27,STRESSED
72,66,81,CALM
102,26,36,STRESSED
130,15,21,ANXIOUS
78,58,64,CALM
90,24,10,STRESSED
97,15,19,STRESSED
93,24,59,NORMAL
71,24,38,NORMAL
121,15,21,ANXIOUS
64,64,71,CALM
70,55,76,CALM
111,14,11,ANXIOUS
122,17,10,ANXIOUS
92,10,10,ANXIOUS
86,22,28,STRESSED
95,32,37,STRESSED
117,12,13,STRESSED
62,57,77,CALM
115,18,28,ANXIOUS
88,17,27,STRESSED
97,11,38,STRESSED
99,11,32,ANXIOUS
103,35,63,NORMAL
78,19,36,STRESSED
100,37,50,STRESSED
101,11,26,ANXIOUS
76,69,44,CALM
50,63,61,CALM
95,7,29,ANXIOUS
65,68,56,CALM
96,38,50,NORMAL
66,57,72,CALM
114,18,24,STRESSED
65,64,62,CALM
103,14,26,ANXIOUS
82,55,81,CALM
71,52,67,CALM
116,15,17,ANXIOUS
84,41,37,STRESSED
113,14,24,ANXIOUS
89,54,55,NORMAL
89,7,39,STRESSED
88,5,27,ANXIOUS
117,10,15,ANXIOUS
91,21,38,STRESSED
99,40,44,NORMAL
96,29,48,STRESSED
71,58,67,CALM
67,51,63,CALM
86,47,39,NORMAL
105,8,23,ANXIOUS
82,29,31,NORMAL
114,15,10,ANXIOUS
67,64,69,CALM
85,61,45,NORMAL
99,7,24,ANXIOUS
94,31,39,STRESSED
57,74,85,CALM
55,49,33,NORMAL
71,45,59,CALM
109,11,29,STRESSED
68,79,71,CALM
57,48,55,NORMAL
60,52,85,CALM
68,44,51,NORMAL
65,53,83,CALM
79,65,76,CALM
122,12,23,ANXIOUS
88,23,47,NORMAL
122,5,16,ANXIOUS
66,55,67,CALM
82,44,45,NORMAL
82,26,12,STRESSED
100,34,73,NORMAL
82,45,48,NORMAL
95,11,25,ANXIOUS
80,50,39,NORMAL
121,10,28,ANXIOUS
70,59,44,CALM
119,11,24,ANXIOUS
73,69,90,CALM
97,10,27,STRESSED
77,46,62,NORMAL
54,58,60,CALM
68,45,42,NORMAL
101,21,34,ANXIOUS
93,45,54,NORMAL
91,29,35,NORMAL
103,19,20,ANXIOUS
88,34,67,NORMAL
75,63,60,CALM
104,12,25,ANXIOUS
101,41,24,STRESSED
104,36,10,STRESSED
107,18,22,ANXIOUS
77,42,54,NORMAL
85,31,34,STRESSED
96,24,30,STRESSED
93,23,38,STRESSED
73,51,34,NORMAL
126,11,32,ANXIOUS
128,19,16,ANXIOUS
65,22,46,NORMAL
115,16,14,ANXIOUS
70,65,64,CALM
110,15,24,ANXIOUS
111,19,36,ANXIOUS
87,40,60,NORMAL
87,39,61,NORMAL
76,25,24,STRESSED
71,70,84,CALM
86,43,71,NORMAL
71,50,72,NORMAL
105,35,22,STRESSED
98,12,15,ANXIOUS
59,74,72,CALM
119,16,22,ANXIOUS
98,32,25,STRESSED
63,70,71,CALM
114,17,11,ANXIOUS
66,52,45,CALM
80,24,37,NORMAL
56,64,111,CALM
85,38,57,NORMAL
105,42,34,STRESSED
112,13,15,ANXIOUS
62,42,66,NORMAL
92,48,53,NORMAL
74,26,17,STRESSED
115,15,10,ANXIOUS
113,17,19,ANXIOUS
113,40,24,STRESSED
99,17,18,ANXIOUS
100,40,55,NORMAL
79,17,40,STRESSED
98,13,10,ANXIOUS
112,15,22,ANXIOUS
118,16,22,ANXIOUS
77,26,34,STRESSED
90,11,30,ANXIOUS
103,39,42,STRESSED
68,43,60,NORMAL
112,8,31,ANXIOUS
66,47,86,CALM
79,41,41,NORMAL
99,5,27,STRESSED
110,14,20,ANXIOUS
118,9,16,ANXIOUS
85,26,51,STRESSED
113,13,18,ANXIOUS
67,52,44,CALM
98,39,45,STRESSED
114,20,29,ANXIOUS
76,53,63,CALM
106,14,32,STRESSED
102,7,26,ANXIOUS
89,22,18,STRESSED
85,55,45,NORMAL
95,8,22,ANXIOUS
73,34,41,NORMAL
95,48,55,NORMAL
69,55,56,CALM
106,17,20,ANXIOUS
116,9,18,ANXIOUS
72,65,88,CALM
90,33,63,NORMAL
73,14,37,STRESSED
63,56,82,CALM
106,11,17,ANXIOUS
87,41,31,NORMAL
70,69,52,CALM
73,27,28,STRESSED
100,17,32,ANXIOUS
84,48,65,NORMAL
55,82,83,CALM
88,16,11,STRESSED
77,29,22,STRESSED
68,56,50,CALM
72,30,57,NORMAL
93,45,33,STRESSED
92,18,20,STRESSED
64,43,52,NORMAL
83,51,87,CALM
101,18,10,STRESSED
86,36,59,NORMAL
93,23,21,STRESSED
62,53,92,CALM
74,67,70,CALM
69,62,92,CALM
97,22,20,STRESSED
69,58,54,CALM
79,43,46,NORMAL
94,32,29,STRESSED
72,35,50,NORMAL
103,16,19,ANXIOUS
85,40,52,NORMAL
101,28,22,STRESSED
116,13,32,ANXIOUS
101,34,32,NORMAL
111,12,15,ANXIOUS
95,26,31,STRESSED
58,57,81,CALM
56,61,81,CALM
89,23,27,STRESSED
106,17,18,STRESSED
50,54,92,CALM
110,29,25,STRESSED
69,43,77,CALM
105,19,41,STRESSED
54,52,58,CALM
69,40,39,NORMAL
76,52,50,NORMAL
98,13,20,ANXIOUS
101,28,36,ANXIOUS
73,38,60,NORMAL
57,53,71,CALM
104,20,23,STRESSED
66,75,75,CALM
74,70,74,CALM
55,68,62,CALM
92,15,10,ANXIOUS
111,12,10,ANXIOUS
111,15,17,ANXIOUS
94,21,26,STRESSED
56,57,94,CALM
111,20,11,ANXIOUS
98,25,18,STRESSED
70,51,60,CALM
91,18,26,STRESSED
103,22,21,ANXIOUS
85,66,73,CALM
110,19,10,ANXIOUS
81,52,56,NORMAL
116,17,10,ANXIOUS
70,69,54,CALM
74,41,66,NORMAL
103,15,11,ANXIOUS
71,43,45,NORMAL
91,24,17,STRESSED
114,16,12,ANXIOUS
119,11,22,ANXIOUS
98,9,10,ANXIOUS
91,15,19,STRESSED
118,11,15,ANXIOUS
114,15,17,ANXIOUS
98,25,25,ANXIOUS
78,29,24,STRESSED
67,63,60,CALM
67,63,75,CALM
66,56,78,CALM
67,66,73,CALM
79,47,43,NORMAL
67,33,39,NORMAL
56,48,62,CALM
64,59,78,CALM
96,18,12,STRESSED
83,41,49,NORMAL
76,38,20,NORMAL
100,34,19,STRESSED
66,56,79,CALM
87,54,39,NORMAL
93,45,28,STRESSED
99,18,24,ANXIOUS
71,41,79,NORMAL
93,44,65,NORMAL
104,15,17,ANXIOUS
102,25,49,STRESSED
125,12,21,ANXIOUS
52,65,71,CALM
105,20,19,ANXIOUS
105,18,16,ANXIOUS
82,61,59,NORMAL
68,29,38,NORMAL
71,43,47,NORMAL
62,65,74,CALM
117,14,16,ANXIOUS
101,28,38,STRESSED
50,47,67,CALM
106,7,21,ANXIOUS
77,45,65,CALM
74,71,76,CALM
96,27,35,STRESSED
114,19,23,ANXIOUS
104,28,26,STRESSED
112,7,16,ANXIOUS
70,84,85,CALM
95,25,48,STRESSED
78,30,19,NORMAL
80,37,26,STRESSED
105,16,51,STRESSED
53,57,83,CALM
69,68,91,CALM
110,13,19,ANXIOUS
57,77,69,CALM
50,61,76,CALM
96,24,26,STRESSED
107,13,16,ANXIOUS
94,20,15,ANXIOUS
83,33,33,NORMAL
78,60,77,CALM
103,24,40,STRESSED
84,24,53,NORMAL
95,22,28,ANXIOUS
82,32,58,NORMAL
81,46,36,NORMAL
77,21,38,NORMAL
77,14,48,NORMAL
99,33,15,STRESSED
96,18,32,STRESSED
96,5,10,ANXIOUS
101,25,37,STRESSED
71,62,104,CALM
93,33,35,STRESSED
115,15,17,ANXIOUS
59,58,68,CALM
81,15,23,STRESSED
61,62,68,CALM
100,10,31,ANXIOUS
102,12,12,ANXIOUS
94,32,62,NORMAL
130,15,10,ANXIOUS
79,22,10,ANXIOUS
67,41,45,NORMAL
110,17,10,ANXIOUS
78,39,75,NORMAL
75,51,74,NORMAL
67,58,74,CALM
82,50,27,NORMAL
97,21,23,STRESSED
70,50,59,NORMAL
97,17,24,ANXIOUS
82,30,63,NORMAL
113,5,18,ANXIOUS
85,32,30,NORMAL
99,28,16,STRESSED
122,12,22,ANXIOUS
62,54,68,CALM
122,13,10,ANXIOUS
88,38,51,NORMAL
111,34,34,STRESSED
71,23,39,NORMAL
91,26,26,STRESSED
50,65,72,CALM
113,17,10,ANXIOUS
73,33,52,NORMAL
86,42,40,NORMAL
94,27,33,STRESSED
96,48,27,STRESSED
67,41,74,CALM
77,51,75,CALM
90,10,13,ANXIOUS
91,18,20,STRESSED
76,19,45,NORMAL
106,20,23,ANXIOUS
101,14,19,ANXIOUS
105,18,33,ANXIOUS
76,54,48,NORMAL
107,20,18,ANXIOUS
101,17,29,ANXIOUS
73,35,38,NORMAL
106,19,30,STRESSED
96,29,11,STRESSED
115,19,10,ANXIOUS
51,73,36,CALM
81,45,52,NORMAL
71,47,64,CALM
102,10,26,ANXIOUS
107,15,12,ANXIOUS
114,17,22,ANXIOUS
64,56,70,CALM
122,10,11,ANXIOUS
108,18,10,ANXIOUS
91,23,32,STRESSED
80,42,37,NORMAL
92,52,39,NORMAL
80,38,58,NORMAL
96,19,43,NORMAL
80,44,66,NORMAL
93,35,36,STRESSED
121,23,15,ANXIOUS
85,18,27,STRESSED
110,15,27,ANXIOUS
67,39,61,NORMAL
82,26,36,NORMAL
77,35,48,NORMAL
79,67,96,CALM
82,68,53,CALM
119,31,32,STRESSED
115,11,10,ANXIOUS
91,19,33,NORMAL
61,56,63,CALM
64,63,82,CALM
122,6,27,ANXIOUS
88,22,23,STRESSED
95,15,18,STRESSED
75,47,69,NORMAL
105,27,19,STRESSED
68,61,95,CALM
91,50,55,NORMAL
82,27,17,STRESSED
67,40,60,CALM
107,20,24,ANXIOUS
100,26,39,STRESSED
96,33,36,STRESSED
60,41,51,CALM
102,26,24,STRESSED
50,45,79,CALM
94,23,27,STRESSED
108,12,11,STRESSED
61,63,50,CALM
123,21,21,ANXIOUS
66,48,69,CALM
63,62,66,CALM
71,44,59,NORMAL
87,17,37,STRESSED
111,14,27,ANXIOUS
105,9,26,ANXIOUS
71,61,94,CALM
104,21,27,ANXIOUS
85,32,24,NORMAL
104,20,26,STRESSED
73,61,94,CALM
61,52,66,CALM
66,57,52,NORMAL
68,33,27,NORMAL
66,41,69,CALM
68,43,62,NORMAL
86,31,34,STRESSED
73,47,66,CALM
71,50,63,CALM
76,36,25,NORMAL
66,53,53,CALM
69,25,41,NORMAL
98,6,22,ANXIOUS
84,52,76,NORMAL
89,19,25,STRESSED
52,62,81,CALM
79,48,67,CALM
50,37,91,CALM
54,51,74,CALM
55,50,78,CALM
114,28,28,STRESSED
76,47,48,NORMAL
112,16,34,ANXIOUS
87,49,36,NORMAL
69,69,65,CALM
98,22,28,STRESSED
85,38,62,NORMAL
65,73,57,CALM
90,32,23,STRESSED
102,23,29,STRESSED
62,88,59,CALM
97,13,18,ANXIOUS
69,69,59,CALM
122,13,10,ANXIOUS
63,43,57,NORMAL
90,26,41,NORMAL
96,13,15,ANXIOUS
92,54,55,NORMAL
68,54,66,CALM
65,67,71,CALM
119,23,10,ANXIOUS
79,49,67,NORMAL
118,8,23,ANXIOUS
97,18,22,ANXIOUS
62,48,58,CALM
55,56,69,CALM
70,39,30,NORMAL
78,52,51,CALM
86,51,31,NORMAL
108,12,22,ANXIOUS
84,13,17,ANXIOUS
82,41,29,NORMAL
73,49,44,NORMAL
52,58,72,CALM
66,50,78,CALM
120,15,28,ANXIOUS
75,60,55,CALM
77,53,54,CALM
109,17,16,ANXIOUS
102,16,32,STRESSED
93,21,13,STRESSED
103,12,19,ANXIOUS
116,19,34,ANXIOUS
113,5,27,ANXIOUS
64,35,52,NORMAL
102,17,20,ANXIOUS
89,26,41,STRESSED
105,23,23,STRESSED
63,83,67,CALM
89,29,42,STRESSED
108,12,25,ANXIOUS
83,14,11,ANXIOUS
125,13,25,ANXIOUS
119,8,20,ANXIOUS
87,10,48,STRESSED
90,23,46,STRESSED
64,56,55,CALM
81,41,41,NORMAL
114,37,24,STRESSED
82,32,28,STRESSED
79,41,51,NORMAL
122,10,11,ANXIOUS
59,68,65,CALM
80,48,50,NORMAL
67,71,83,CALM
81,8,36,STRESSED
83,39,34,STRESSED
112,17,15,ANXIOUS
100,33,72,NORMAL
102,13,22,ANXIOUS
89,40,18,STRESSED
116,10,10,ANXIOUS
115,11,16,ANXIOUS
54,69,98,CALM
116,12,16,ANXIOUS
91,9,35,STRESSED
85,29,40,STRESSED
78,24,35,STRESSED
104,13,18,ANXIOUS
79,24,41,STRESSED
130,13,18,ANXIOUS
110,10,19,ANXIOUS
81,77,64,CALM
53,67,94,CALM
90,11,33,STRESSED
58,55,29,CALM
89,28,24,STRESSED
109,14,19,ANXIOUS
109,7,24,ANXIOUS
85,40,73,NORMAL
109,11,17,ANXIOUS
118,19,15,ANXIOUS
62,67,59,CALM
80,38,35,NORMAL
87,38,41,NORMAL
95,23,29,STRESSED
86,41,36,NORMAL
112,12,33,ANXIOUS
105,32,38,STRESSED
105,16,27,ANXIOUS
58,76,56,CALM
120,20,23,ANXIOUS
86,35,30,STRESSED
78,61,54,NORMAL
118,26,34,STRESSED
85,37,38,STRESSED
59,76,69,CALM
120,18,18,ANXIOUS
107,5,23,ANXIOUS
111,7,16,ANXIOUS
90,26,20,STRESSED
110,18,16,ANXIOUS
77,57,99,CALM
100,26,23,STRESSED
94,23,34,STRESSED
72,35,51,NORMAL
63,46,47,CALM
91,37,18,STRESSED
104,59,35,NORMAL
99,28,43,STRESSED
77,61,74,CALM
58,64,70,CALM
105,15,17,ANXIOUS
90,42,54,NORMAL
88,45,62,NORMAL
105,20,10,ANXIOUS
64,75,75,CALM
50,61,69,CALM
54,68,82,CALM
67,64,87,CALM
92,17,30,ANXIOUS
109,27,37,STRESSED
77,49,61,NORMAL
59,50,70,CALM
103,14,12,ANXIOUS
64,54,60,CALM
99,11,24,ANXIOUS
101,9,25,STRESSED
50,57,80,CALM
87,45,26,NORMAL
61,60,60,CALM
101,11,20,ANXIOUS
85,27,28,STRESSED
65,56,63,CALM
69,35,53,NORMAL
96,30,31,NORMAL
64,46,62,CALM
94,47,51,NORMAL
57,52,53,CALM
75,38,25,NORMAL
108,17,15,ANXIOUS
64,49,74,CALM
130,13,16,ANXIOUS
130,18,27,ANXIOUS
67,73,74,CALM
88,32,40,STRESSED
108,18,14,ANXIOUS
89,9,32,STRESSED
81,43,60,CALM
60,53,98,CALM
128,11,10,ANXIOUS
105,33,40,STRESSED
70,78,86,CALM
106,21,35,STRESSED
73,43,33,NORMAL
91,30,45,STRESSED
94,22,41,STRESSED
120,16,20,ANXIOUS
102,23,25,STRESSED
101,20,23,STRESSED
82,62,53,CALM
54,65,68,CALM
104,14,19,ANXIOUS
78,35,45,NORMAL
67,61,82,CALM
70,25,50,NORMAL
65,65,87,CALM
90,44,41,NORMAL
61,34,65,CALM
85,11,34,STRESSED
97,20,29,STRESSED
100,18,21,ANXIOUS
71,46,51,CALM
130,6,10,ANXIOUS
99,14,26,ANXIOUS
85,15,32,STRESSED
63,69,47,CALM
64,71,66,CALM
104,18,36,ANXIOUS
67,59,71,NORMAL
97,32,65,NORMAL
91,61,49,NORMAL
105,11,23,ANXIOUS
103,39,13,STRESSED
115,13,17,ANXIOUS
89,42,49,NORMAL
71,72,42,CALM
79,34,41,NORMAL
68,63,63,CALM
115,12,25,ANXIOUS
57,80,79,CALM
78,55,38,NORMAL
114,36,19,STRESSED
83,31,47,NORMAL
76,37,51,NORMAL
70,25,23,STRESSED
50,54,77,CALM
100,16,12,ANXIOUS
80,68,69,CALM
103,35,33,STRESSED
110,17,10,ANXIOUS
93,47,42,NORMAL
61,46,62,CALM
112,14,26,ANXIOUS
90,26,37,NORMAL
62,25,17,NORMAL
113,21,32,STRESSED
98,33,25,STRESSED
57,62,85,CALM
92,33,57,STRESSED
109,9,20,ANXIOUS
64,79,76,CALM
81,27,70,CALM
78,25,47,STRESSED
62,52,39,NORMAL
77,22,62,NORMAL
78,58,55,CALM
98,31,39,NORMAL
72,54,78,CALM
84,32,30,STRESSED
53,53,69,CALM
94,8,18,ANXIOUS
112,18,29,ANXIOUS
61,68,59,CALM
83,41,67,NORMAL
102,35,18,STRESSED
70,47,87,NORMAL
101,47,68,NORMAL
59,45,34,NORMAL
68,63,82,CALM
53,52,91,CALM
100,16,21,STRESSED
82,48,64,NORMAL
100,39,34,NORMAL
76,41,70,NORMAL
52,48,45,CALM
110,14,10,ANXIOUS
92,11,20,ANXIOUS
88,24,30,STRESSED
101,28,49,NORMAL
67,53,77,CALM
85,33,14,STRESSED
114,9,25,ANXIOUS
89,39,46,STRESSED
85,36,39,STRESSED
104,9,21,ANXIOUS
110,13,25,ANXIOUS
97,37,27,STRESSED
109,10,20,ANXIOUS
72,66,50,NORMAL
86,51,45,NORMAL
91,17,29,ANXIOUS
102,26,34,STRESSED
71,48,29,NORMAL
71,56,86,CALM
112,7,30,ANXIOUS
51,80,70,CALM
58,55,54,CALM
98,24,23,STRESSED
90,23,53,STRESSED
98,14,19,ANXIOUS
90,28,35,STRESSED
121,16,10,ANXIOUS
78,26,44,STRESSED
100,15,25,ANXIOUS
66,67,98,CALM
71,35,71,NORMAL
83,44,70,NORMAL
122,14,22,ANXIOUS
83,40,35,NORMAL
83,38,63,NORMAL
95,22,28,STRESSED
79,49,54,NORMAL
95,19,18,STRESSED
65,65,54,CALM
74,40,34,STRESSED
107,25,41,STRESSED
76,61,52,CALM
75,28,34,NORMAL
100,19,29,STRESSED
111,16,24,ANXIOUS
70,43,36,NORMAL
89,15,16,STRESSED
56,63,52,CALM
108,8,18,ANXIOUS
69,67,71,CALM
100,16,29,ANXIOUS
56,75,47,CALM
64,57,80,CALM
71,54,23,NORMAL
99,21,28,STRESSED
81,53,58,NORMAL
86,20,33,STRESSED
115,15,38,ANXIOUS
109,15,19,ANXIOUS
66,42,83,CALM
108,18,30,ANXIOUS
92,23,30,STRESSED
94,20,32,STRESSED
130,14,17,ANXIOUS
116,12,36,STRESSED
76,52,58,CALM
87,48,36,NORMAL
102,22,26,STRESSED
73,78,85,CALM
67,45,76,CALM
56,58,64,CALM
83,30,54,NORMAL
84,46,10,NORMAL
63,55,88,CALM
93,28,28,STRESSED
75,59,65,CALM
63,55,46,CALM
55,71,54,CALM
111,10,31,ANXIOUS
90,17,20,STRESSED
70,48,47,CALM
96,9,22,ANXIOUS
68,64,76,CALM
54,60,61,CALM
71,37,62,NORMAL
84,48,66,NORMAL
64,79,87,CALM
72,24,80,NORMAL
96,24,27,STRESSED
67,45,54,NORMAL
108,38,35,STRESSED
96,17,29,STRESSED
54,64,61,CALM
100,28,30,STRESSED
50,73,57,CALM
67,55,76,CALM
80,59,22,CALM
75,49,35,NORMAL
59,24,66,NORMAL
60,65,49,CALM
67,67,56,CALM
59,63,89,CALM
115,16,32,ANXIOUS
121,10,15,ANXIOUS
92,40,60,NORMAL
64,61,88,CALM
118,20,16,ANXIOUS
61,36,63,NORMAL
115,10,36,ANXIOUS
69,44,26,NORMAL
74,64,58,CALM
62,62,57,CALM
101,15,16,ANXIOUS
80,40,47,NORMAL
109,24,32,STRESSED
112,14,11,ANXIOUS
101,17,10,ANXIOUS
71,19,57,NORMAL
113,6,21,ANXIOUS
60,66,41,CALM
79,57,70,CALM
78,32,31,NORMAL
92,26,26,STRESSED
70,65,67,CALM
88,24,10,STRESSED
116,13,19,ANXIOUS
91,17,31,STRESSED
86,29,40,NORMAL
107,16,22,ANXIOUS
91,28,17,STRESSED
107,13,11,ANXIOUS
116,17,15,ANXIOUS
89,15,19,STRESSED
114,7,11,ANXIOUS
130,12,12,ANXIOUS
58,56,61,CALM
82,9,32,STRESSED
62,59,77,CALM
62,74,61,CALM
75,65,62,CALM
79,27,27,STRESSED
72,42,91,CALM
82,30,55,NORMAL
115,13,19,ANXIOUS
69,52,65,CALM
100,32,39,NORMAL
86,37,35,STRESSED
61,80,45,CALM
105,19,17,ANXIOUS
99,27,22,STRESSED
117,22,15,ANXIOUS
96,26,36,STRESSED
76,40,58,NORMAL
59,54,90,CALM
77,41,29,NORMAL
91,30,47,NORMAL
71,52,59,NORMAL
101,15,32,ANXIOUS
94,19,22,STRESSED
54,67,81,CALM
88,28,17,STRESSED
73,53,82,CALM
107,28,33,STRESSED
117,10,10,ANXIOUS
108,14,26,ANXIOUS
65,63,58,CALM
106,23,17,STRESSED
90,27,59,NORMAL
98,19,23,STRESSED
96,38,46,NORMAL
62,72,94,CALM
97,28,35,NORMAL
67,29,58,NORMAL
55,57,67,CALM
67,53,56,CALM
85,40,53,NORMAL
56,49,66,CALM
68,53,92,CALM
60,49,93,CALM
77,36,49,NORMAL
99,23,18,STRESSED
109,13,12,ANXIOUS
98,37,39,STRESSED
107,15,37,ANXIOUS
64,53,78,CALM
103,20,36,STRESSED
78,46,40,NORMAL
91,46,32,NORMAL
98,22,50,STRESSED
66,72,83,CALM
87,19,26,STRESSED
76,49,66,CALM
83,42,87,NORMAL
99,21,25,STRESSED
60,65,53,CALM
97,42,72,NORMAL
84,51,58,NORMAL
123,7,20,ANXIOUS
64,49,81,CALM
100,33,19,STRESSED
130,17,15,ANXIOUS
112,17,33,ANXIOUS
107,12,12,ANXIOUS
102,26,21,STRESSED
50,56,50,CALM
107,22,24,ANXIOUS
60,55,74,CALM
77,57,71,CALM
103,18,10,ANXIOUS
121,16,28,ANXIOUS
125,14,33,ANXIOUS
61,64,99,CALM
89,30,39,NORMAL
65,37,69,NORMAL
68,58,75,CALM
68,74,84,CALM
96,30,30,STRESSED
96,26,17,STRESSED
75,46,67,CALM
74,40,57,NORMAL
62,57,83,CALM
98,24,17,STRESSED
98,22,23,STRESSED
86,49,58,CALM
95,21,42,NORMAL
56,62,76,CALM
87,42,64,NORMAL
68,56,58,CALM
87,45,78,NORMAL
62,52,75,CALM
108,5,19,ANXIOUS
102,21,22,STRESSED
95,28,21,STRESSED
110,13,17,ANXIOUS
78,42,25,NORMAL
121,16,10,ANXIOUS
114,19,36,STRESSED
91,25,27,STRESSED
88,42,41,NORMAL
82,28,43,NORMAL
50,54,74,CALM
97,35,22,STRESSED
65,65,60,CALM
113,19,10,ANXIOUS
93,29,34,STRESSED
76,32,62,NORMAL
66,53,75,CALM
99,18,17,ANXIOUS
74,19,44,NORMAL
116,23,18,STRESSED
116,15,10,ANXIOUS
92,30,17,STRESSED
108,45,33,STRESSED
64,79,67,CALM
56,56,80,CALM
79,29,57,NORMAL
103,22,19,ANXIOUS
73,56,78,CALM
92,33,16,STRESSED
115,18,19,ANXIOUS
74,15,44,NORMAL
89,22,17,STRESSED
125,10,11,ANXIOUS
87,36,41,NORMAL
70,61,85,CALM
89,28,34,STRESSED
110,5,22,ANXIOUS
109,9,16,ANXIOUS
64,75,71,CALM
107,14,23,ANXIOUS
69,58,81,CALM
65,54,57,CALM
58,45,66,CALM
59,72,56,CALM
83,25,29,ANXIOUS
89,43,35,NORMAL
95,30,34,STRESSED
107,19,28,STRESSED
66,60,60,CALM
73,64,71,CALM
110,19,23,ANXIOUS
82,31,52,NORMAL
83,34,75,NORMAL
108,40,33,STRESSED
64,71,63,CALM
50,73,102,CALM
93,25,20,STRESSED
112,10,25,ANXIOUS
103,33,32,STRESSED
73,40,45,NORMAL
112,16,15,ANXIOUS
122,13,10,ANXIOUS
130,24,10,ANXIOUS
111,10,21,ANXIOUS
65,33,77,NORMAL
106,33,32,STRESSED
59,55,49,CALM
110,14,34,STRESSED
70,46,35,NORMAL
98,24,18,STRESSED
62,29,61,NORMAL
115,24,17,ANXIOUS
89,40,51,NORMAL
58,14,46,NORMAL
62,59,60,CALM
89,21,45,NORMAL
121,9,22,ANXIOUS
50,47,94,CALM
90,19,81,NORMAL
80,61,44,NORMAL
76,54,46,NORMAL
100,7,10,ANXIOUS
71,68,65,CALM
58,65,61,CALM
70,61,77,CALM
73,38,60,NORMAL
97,19,42,STRESSED
119,16,25,ANXIOUS
58,58,49,CALM
84,50,34,NORMAL
116,10,23,ANXIOUS
77,45,42,NORMAL
111,11,23,ANXIOUS
80,32,44,NORMAL
110,24,63,STRESSED
110,25,39,STRESSED
107,26,27,STRESSED
91,21,30,STRESSED
70,38,48,NORMAL
90,58,52,NORMAL
102,11,22,ANXIOUS
124,24,18,ANXIOUS
85,18,21,STRESSED
94,20,34,STRESSED
90,49,23,NORMAL
73,44,32,NORMAL
115,10,22,ANXIOUS
80,41,47,NORMAL
78,53,87,CALM
61,38,49,NORMAL
102,9,17,STRESSED
90,13,47,STRESSED
124,21,10,ANXIOUS
90,39,30,NORMAL
57,48,59,NORMAL
85,55,72,NORMAL
111,17,17,ANXIOUS
82,44,49,NORMAL
106,23,25,ANXIOUS
109,9,24,ANXIOUS
100,19,22,ANXIOUS
90,18,27,STRESSED
108,20,23,STRESSED
65,51,41,NORMAL
75,52,43,NORMAL
63,46,64,CALM
78,47,67,CALM
102,34,33,STRESSED
110,12,10,ANXIOUS
92,54,70,NORMAL
81,25,64,NORMAL
86,16,38,STRESSED
110,12,10,ANXIOUS
101,30,37,STRESSED
86,11,17,ANXIOUS
71,8,51,STRESSED
78,38,64,NORMAL
108,12,22,ANXIOUS
112,20,27,ANXIOUS
74,56,65,CALM
130,14,16,ANXIOUS
113,24,23,ANXIOUS
55,76,81,CALM
104,11,28,STRESSED
118,12,10,ANXIOUS
98,41,43,STRESSED
103,29,30,STRESSED
109,9,25,ANXIOUS
119,12,21,ANXIOUS
101,44,48,NORMAL
83,56,53,CALM
89,34,49,NORMAL
97,12,29,ANXIOUS
67,58,62,CALM
108,41,49,STRESSED
106,29,24,STRESSED
98,24,23,STRESSED
110,15,19,ANXIOUS
77,52,107,CALM
75,30,52,NORMAL
59,22,53,NORMAL
113,11,23,ANXIOUS
96,17,20,ANXIOUS
76,58,85,CALM
71,58,57,CALM
93,24,48,NORMAL
52,66,102,CALM
91,34,30,STRESSED
101,48,85,NORMAL
81,33,56,STRESSED
96,36,36,STRESSED
72,43,64,CALM
62,67,73,CALM
81,43,62,NORMAL
94,16,16,ANXIOUS
68,49,72,NORMAL
